step,experiment,solver,network,n_requests,run,capacity,tw_duration,threads,runtime_ms,pareto_size,route_index,served,lu_cost,distance,route,clusters,prefixes_explored,prefixes_pruned,pruned_capacity,pruned_lu_bound,pruned_seed_lu,backtrack_calls,cluster_orderings,cross_product,valid_orderings,seed_lu,seed_dist,lb_lu,status,timeout
step4,ablation,NoCluster,london,5,5,,,,162357,16,3,5,10,69645.67,"[Depot:179481,S5:54498,D5:173567,Depot:179481]",1,175,6,6,0,0,181,22,22,16,82,226236.09,28,success,0
step4,ablation,NoCluster,london,5,5,,,,162357,16,4,5,10,69645.67,"[Depot:179481,S5:54498,D5:173567,Depot:179481]",1,175,6,6,0,0,181,22,22,16,82,226236.09,28,success,0
step4,ablation,NoCluster,london,5,5,,,,162357,16,5,5,10,69645.67,"[Depot:179481,S5:54498,D5:173567,Depot:179481]",1,175,6,6,0,0,181,22,22,16,82,226236.09,28,success,0
step4,ablation,NoCluster,london,5,5,,,,162357,16,6,2,4,65145.03,"[Depot:179481,S4:197533,D4:1896,Depot:179481]",1,175,6,6,0,0,181,22,22,16,82,226236.09,28,success,0
step4,ablation,NoCluster,london,5,5,,,,162357,16,7,5,10,69645.67,"[Depot:179481,S5:54498,D5:173567,Depot:179481]",1,175,6,6,0,0,181,22,22,16,82,226236.09,28,success,0
step4,ablation,NoCluster,london,5,5,,,,162357,16,8,5,10,69645.67,"[Depot:179481,S5:54498,D5:173567,Depot:179481]",1,175,6,6,0,0,181,22,22,16,82,226236.09,28,success,0
step4,ablation,NoCluster,london,5,5,,,,162357,16,9,5,10,69645.67,"[Depot:179481,S5:54498,D5:173567,Depot:179481]",1,175,6,6,0,0,181,22,22,16,82,226236.09,28,success,0
step4,ablation,NoCluster,london,5,5,,,,162357,16,10,5,10,69645.67,"[Depot:179481,S5:54498,D5:173567,Depot:179481]",1,175,6,6,0,0,181,22,22,16,82,226236.09,28,success,0
step4,ablation,NoCluster,london,5,5,,,,162357,16,11,5,10,69645.67,"[Depot:179481,S5:54498,D5:173567,Depot:179481]",1,175,6,6,0,0,181,22,22,16,82,226236.09,28,success,0
step4,ablation,NoCluster,london,5,5,,,,162357,16,12,5,10,69645.67,"[Depot:179481,S5:54498,D5:173567,Depot:179481]",1,175,6,6,0,0,181,22,22,16,82,226236.09,28,success,0
step4,ablation,NoCluster,london,5,5,,,,162357,16,13,5,10,69645.67,"[Depot:179481,S5:54498,D5:173567,Depot:179481]",1,175,6,6,0,0,181,22,22,16,82,226236.09,28,success,0
step4,ablation,NoCluster,london,5,5,,,,162357,16,14,5,10,69645.67,"[Depot:179481,S5:54498,D5:173567,Depot:179481]",1,175,6,6,0,0,181,22,22,16,82,226236.09,28,success,0
step4,ablation,NoCluster,london,5,5,,,,162357,16,15,5,10,69645.67,"[Depot:179481,S5:54498,D5:173567,Depot:179481]",1,175,6,6,0,0,181,22,22,16,82,226236.09,28,success,0
step4,ablation,NoCluster,london,5,5,,,,162357,16,16,5,10,69645.67,"[Depot:179481,S5:54498,D5:173567,Depot:179481]",1,175,6,6,0,0,181,22,22,16,82,226236.09,28,success,0
step4,ablation,NoCluster,london,5,6,,,,15978,5,1,5,10,66531.84,"[Depot:106631,S1:159294,D1:82281,Depot:106631]",1,19,0,0,0,0,19,5,5,5,106,271478.19,30,success,0
step4,ablation,NoCluster,london,5,6,,,,15978,5,2,5,10,66531.84,"[Depot:106631,S1:159294,D1:82281,Depot:106631]",1,19,0,0,0,0,19,5,5,5,106,271478.19,30,success,0
step4,ablation,NoCluster,london,5,6,,,,15978,5,3,5,10,66531.84,"[Depot:106631,S1:159294,D1:82281,Depot:106631]",1,19,0,0,0,0,19,5,5,5,106,271478.19,30,success,0
step4,ablation,NoCluster,london,5,6,,,,15978,5,4,5,10,66531.84,"[Depot:106631,S1:159294,D1:82281,Depot:106631]",1,19,0,0,0,0,19,5,5,5,106,271478.19,30,success,0
step4,ablation,NoCluster,london,5,6,,,,15978,5,5,5,10,66531.84,"[Depot:106631,S1:159294,D1:82281,Depot:106631]",1,19,0,0,0,0,19,5,5,5,106,271478.19,30,success,0
step4,ablation,NoCluster,london,5,7,,,,1200000,0,0,0,0,0.00,,,,,,,,,,,,,,,timeout,1
step4,ablation,NoCluster,london,5,8,,,,1200000,0,0,0,0,0.00,,,,,,,,,,,,,,,timeout,1
step4,ablation,NoCluster,london,5,9,,,,21118,0,0,0,0,0.00,,1,1,0,0,0,0,1,1,1,0,42,252537.40,22,success,0
